REGISTRATION_DATE,REGISTRATION_COUNTRY,PURCHASE_COUNT,PURCHASE_COUNT_DELIVERY,PURCHASE_COUNT_TAKEAWAY,FIRST_PURCHASE_DAY,LAST_PURCHASE_DAY,USER_ID,BREAKFAST_PURCHASES,LUNCH_PURCHASES,EVENING_PURCHASES,DINNER_PURCHASES,LATE_NIGHT_PURCHASES,TOTAL_PURCHASES_EUR,DISTINCT_PURCHASE_VENUE_COUNT,MIN_PURCHASE_VALUE_EUR,MAX_PURCHASE_VALUE_EUR,AVG_PURCHASE_VALUE_EUR,PREFERRED_DEVICE,IOS_PURCHASES,WEB_PURCHASES,ANDROID_PURCHASES,PREFERRED_RESTAURANT_TYPES,USER_HAS_VALID_PAYMENT_METHOD,MOST_COMMON_HOUR_OF_THE_DAY_TO_PURCHASE,MOST_COMMON_WEEKDAY_TO_PURCHASE,AVG_DAYS_BETWEEN_PURCHASES,MEDIAN_DAYS_BETWEEN_PURCHASES,AVERAGE_DELIVERY_DISTANCE_KMS,PURCHASE_COUNT_BY_STORE_TYPE,Purchase_Frequency
2019-09-20,DNK,2,2,0,2019-10-26,2020-02-14,14573,0,0,0,2,0,104.236,1,39.546,65.024,52.624,ios,2,0,0,unknown,False,14,Saturday,111,111,7.842,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Infrequent
2019-09-20,DNK,2,2,0,2019-09-20,2019-09-26,14574,0,0,0,2,0,40.48,1,20.28,20.32,20.24,ios,2,0,0,unknown,False,0,Monday,6,6,5.012,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Frequent
2019-09-20,DNK,72,72,0,2019-09-20,2020-10-24,14576,1,40,2,29,0,2049.3,22,15.21,55.88,28.336,web,42,30,0,unknown,True,4,Saturday,6,4,6.476,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 36,
  ""Retail store"": 36
}",Frequent
2019-09-20,FIN,8,8,0,2020-09-16,2020-10-18,14577,1,3,0,3,0,185.196,5,16.224,51.816,23.276,android,8,0,0,unknown,True,13,Monday,5,1,7.329,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 4,
  ""Retail store"": 4
}",Frequent
2019-09-20,FIN,3,3,0,2019-10-17,2020-10-20,14580,0,1,0,2,0,60.72,3,14.196,24.384,20.24,ios,3,0,0,unknown,False,6,Thursday,185,185,3.843,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-20,FIN,3,1,2,2019-09-20,2020-08-18,14581,0,1,0,2,0,37.444,2,10.14,14.224,12.144,web,1,2,0,unknown,True,4,Tuesday,167,167,10.355,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-20,FIN,6,3,3,2019-09-21,2020-10-22,14582,0,1,0,5,0,109.296,3,11.154,23.368,18.216,android,0,0,6,unknown,False,0,Wednesday,79,61,4.411,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 3
}",Infrequent
2019-09-20,FIN,1,1,0,2019-11-01,2019-11-01,14583,0,1,0,0,0,52.624,1,52.728,52.832,52.624,ios,1,0,0,unknown,False,3,Tuesday,64,55,8.563,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-20,FIN,46,43,3,2019-09-20,2020-10-23,14584,0,2,3,41,0,1756.832,11,13.182,64.008,38.456,web,40,6,0,unknown,True,14,Monday,9,6,2.563,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 23,
  ""Retail store"": 23
}",Moderate
2019-09-20,DNK,2,2,0,2020-06-14,2020-07-30,14585,0,0,0,2,0,49.588,2,24.336,25.4,24.288,web,2,0,0,unknown,False,15,Tuesday,46,46,1.054,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Infrequent
2019-09-20,DNK,1,1,0,2019-09-20,2019-09-20,14588,0,0,0,1,0,49.588,1,49.686,49.784,49.588,ios,1,0,0,unknown,False,19,Sunday,64,55,8.011,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-20,GRC,2,2,0,2019-12-12,2020-01-05,14589,1,0,1,0,0,31.372,2,13.182,18.288,15.18,ios,2,0,0,unknown,True,6,Saturday,24,24,11.828,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Moderate
2019-09-20,DNK,9,9,0,2019-09-20,2020-10-11,14591,0,2,0,7,0,389.62,4,16.224,67.056,43.516,ios,3,6,0,unknown,True,14,Wednesday,48,11,0.918,"{
  ""General merchandise"": 1,
  ""Grocery"": 4,
  ""Pet supplies"": 0,
  ""Restaurant"": 4,
  ""Retail store"": 0
}",Infrequent
2019-09-20,DNK,6,6,0,2020-02-09,2020-03-26,14592,0,0,0,6,0,176.088,4,16.224,40.64,29.348,web,0,5,1,unknown,True,11,Sunday,9,7,2.945,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 3
}",Moderate
2019-09-20,FIN,8,8,0,2019-09-20,2020-10-22,14594,1,1,0,6,0,274.252,5,20.28,54.864,34.408,ios,8,0,0,unknown,True,20,Friday,57,14,6.047,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 4,
  ""Retail store"": 4
}",Infrequent
2019-09-20,DNK,4,4,0,2020-02-07,2020-05-24,14596,0,0,1,3,0,112.332,2,11.154,38.608,28.336,ios,4,0,0,unknown,False,21,Thursday,36,30,3.976,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 4,
  ""Retail store"": 0
}",Infrequent
2019-09-20,FIN,2,2,0,2019-09-20,2020-04-03,14598,0,0,0,2,0,43.516,2,18.252,25.4,21.252,web,0,2,0,unknown,True,8,Sunday,196,196,5.576,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Infrequent
2019-09-20,GRC,18,18,0,2019-09-20,2020-03-14,14600,0,6,3,9,0,251.988,10,6.084,25.4,14.168,ios,18,0,0,unknown,True,12,Sunday,10,5,5.891,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 9,
  ""Retail store"": 9
}",Moderate
2019-09-20,DNK,1,1,0,2020-10-22,2020-10-22,14601,0,0,0,1,0,11.132,1,11.154,11.176,11.132,android,0,0,1,unknown,False,16,Thursday,64,55,8.437,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-20,DNK,2,2,0,2019-09-20,2019-10-13,14604,0,0,0,2,0,47.564,2,18.252,29.464,23.276,ios,2,0,0,unknown,False,10,Sunday,23,23,3.89,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Moderate
2019-09-20,DNK,10,10,0,2019-09-20,2020-09-20,14605,0,6,0,4,0,259.072,5,15.21,50.8,26.312,web,0,10,0,unknown,True,14,Thursday,41,18,1.613,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 5,
  ""Retail store"": 5
}",Infrequent
2019-09-20,DNK,1,1,0,2019-09-20,2019-09-20,14606,0,0,0,1,0,32.384,1,32.448,32.512,32.384,ios,1,0,0,unknown,False,10,Friday,64,55,2.68,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-20,DNK,1,0,1,2019-09-20,2019-09-20,14607,0,0,0,1,0,53.636,1,53.742,53.848,53.636,ios,1,0,0,unknown,True,21,Monday,64,55,6.515,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-20,FIN,4,1,3,2020-02-16,2020-05-08,14609,0,3,0,1,0,108.284,3,14.196,35.56,27.324,android,0,0,4,unknown,False,2,Friday,27,19,8.884,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 4,
  ""Retail store"": 0
}",Moderate
2019-09-20,FIN,1,1,0,2019-09-20,2019-09-20,14610,0,0,0,1,0,18.216,1,18.252,18.288,18.216,ios,1,0,0,unknown,True,7,Tuesday,64,55,8.765,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-20,FIN,3,3,0,2020-07-23,2020-10-30,14611,0,2,0,1,0,99.176,3,23.322,37.592,33.396,ios,3,0,0,unknown,False,9,Monday,50,50,8.976,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-20,DNK,4,4,0,2020-03-10,2020-10-27,14613,0,0,0,4,0,101.2,2,18.252,41.656,25.3,ios,4,0,0,unknown,False,0,Thursday,77,98,0.315,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 4,
  ""Retail store"": 0
}",Infrequent
2019-09-20,FIN,10,7,3,2019-09-20,2020-07-27,14615,1,2,0,7,0,326.876,6,22.308,52.832,32.384,ios,10,0,0,unknown,True,21,Friday,35,4,10.903,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 5,
  ""Retail store"": 5
}",Infrequent
2019-09-20,DNK,2,2,0,2019-09-20,2020-05-10,14617,0,1,0,1,0,138.644,2,47.658,90.424,68.816,web,0,2,0,unknown,True,21,Tuesday,233,233,3.138,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Infrequent
2019-09-20,FIN,1,1,0,2019-09-20,2019-09-20,14618,0,0,0,1,0,29.348,1,29.406,29.464,29.348,android,0,0,1,unknown,False,19,Tuesday,64,55,1.602,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-20,GRC,1,1,0,2019-09-20,2019-09-20,14619,0,0,0,1,0,9.108,1,9.126,9.144,9.108,android,0,0,1,unknown,False,21,Sunday,64,55,8.062,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-20,GRC,15,15,0,2020-05-03,2020-10-26,14620,0,1,7,7,0,188.232,12,7.098,20.32,12.144,android,0,0,15,unknown,True,8,Saturday,13,11,7.161,"{
  ""General merchandise"": 1,
  ""Grocery"": 7,
  ""Pet supplies"": 0,
  ""Restaurant"": 7,
  ""Retail store"": 0
}",Moderate
2019-09-20,FIN,3,3,0,2020-09-11,2020-10-06,14622,0,1,0,2,0,85.008,3,26.364,32.512,28.336,ios,2,1,0,unknown,False,18,Sunday,13,13,2.655,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Moderate
2019-09-20,DNK,2,2,0,2019-09-20,2019-11-24,14625,0,1,0,1,0,115.368,2,52.728,64.008,57.684,web,0,2,0,unknown,True,12,Friday,65,65,6.654,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Infrequent
2019-09-20,DNK,1,1,0,2020-05-01,2020-05-01,14626,0,1,0,0,0,35.42,1,35.49,35.56,35.42,android,0,0,1,unknown,False,6,Wednesday,64,55,10.142,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-20,FIN,18,18,0,2019-09-20,2020-10-16,14629,0,4,0,14,0,570.768,6,19.266,39.624,31.372,ios,18,0,0,unknown,True,17,Tuesday,23,21,11.702,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 9,
  ""Retail store"": 9
}",Moderate
2019-09-20,DNK,20,18,2,2019-09-20,2020-10-25,14630,0,7,0,13,0,719.532,8,20.28,74.168,36.432,android,0,0,20,unknown,False,15,Monday,21,11,11.574,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 10,
  ""Retail store"": 10
}",Moderate
2019-09-20,DNK,1,1,0,2019-09-20,2019-09-20,14632,0,0,0,1,0,36.432,1,36.504,36.576,36.432,web,0,1,0,unknown,True,10,Wednesday,64,55,7.908,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-20,FIN,2,2,0,2019-09-20,2019-12-27,14634,0,1,0,1,0,78.936,2,29.406,49.784,39.468,ios,2,0,0,unknown,True,22,Tuesday,98,98,1.81,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Infrequent
2019-09-20,DNK,6,6,0,2020-02-16,2020-10-24,14636,0,1,0,5,0,191.268,3,27.378,42.672,31.372,web,0,6,0,unknown,True,13,Tuesday,50,17,4.273,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 3
}",Infrequent
2019-09-20,DNK,3,3,0,2019-09-20,2020-04-13,14638,0,1,0,2,0,135.608,1,26.364,82.296,45.54,ios,3,0,0,unknown,False,11,Thursday,103,103,1.742,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-20,GRC,1,1,0,2019-09-20,2019-09-20,14640,0,0,0,1,0,18.216,1,18.252,18.288,18.216,ios,1,0,0,unknown,True,6,Sunday,64,55,9.53,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-20,FIN,5,5,0,2019-09-20,2020-10-19,14641,0,1,2,2,0,136.62,5,17.238,36.576,27.324,ios,5,0,0,unknown,False,10,Sunday,99,112,0.749,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 5,
  ""Retail store"": 0
}",Infrequent
2019-09-20,DNK,21,21,0,2019-09-20,2020-10-15,14643,0,3,0,18,0,646.668,15,15.21,77.216,30.36,ios,21,0,0,unknown,True,1,Monday,20,11,0.375,"{
  ""General merchandise"": 1,
  ""Grocery"": 10,
  ""Pet supplies"": 0,
  ""Restaurant"": 10,
  ""Retail store"": 0
}",Moderate
2019-09-20,DNK,3,3,0,2019-09-20,2020-09-26,14644,0,0,0,3,0,124.476,2,18.252,64.008,41.492,ios,2,1,0,unknown,True,13,Monday,186,186,3.437,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-20,DNK,1,1,0,2019-10-05,2019-10-05,14645,0,1,0,0,0,46.552,1,46.644,46.736,46.552,android,0,0,1,unknown,False,16,Saturday,64,55,11.218,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-20,DNK,6,6,0,2019-09-20,2019-10-10,14646,0,2,2,2,0,384.56,6,29.406,113.792,63.756,web,0,6,0,unknown,True,8,Sunday,5,5,9.53,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 3
}",Frequent
2019-09-20,DNK,22,20,2,2019-09-20,2020-10-29,14648,0,0,0,22,0,1048.432,12,12.168,132.08,47.564,ios,22,0,0,unknown,True,11,Wednesday,19,11,0.813,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 11,
  ""Retail store"": 11
}",Moderate
2019-09-20,DNK,2,2,0,2019-09-20,2019-11-08,14649,0,0,0,2,0,99.176,2,42.588,55.88,49.588,web,0,2,0,unknown,True,5,Monday,49,49,7.6,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Infrequent
2019-09-20,FIN,1,1,0,2020-07-29,2020-07-29,14650,0,0,1,0,0,15.18,1,15.21,15.24,15.18,ios,1,0,0,unknown,True,11,Monday,64,55,11.373,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-20,DNK,3,3,0,2019-09-20,2019-12-14,14651,0,0,0,3,0,171.028,3,45.63,78.232,56.672,web,1,2,0,unknown,True,10,Wednesday,43,43,3.165,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-20,DNK,1,0,1,2019-09-20,2019-09-20,14652,0,0,0,1,0,33.396,1,33.462,33.528,33.396,web,0,1,0,unknown,True,17,Wednesday,64,55,5.44,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-20,DNK,1,1,0,2019-09-20,2019-09-20,14657,0,0,0,1,0,51.612,1,51.714,51.816,51.612,web,0,1,0,unknown,True,9,Monday,64,55,7.14,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-20,FIN,21,20,1,2019-09-20,2020-10-16,14658,0,3,1,17,0,439.208,8,10.14,38.608,21.252,ios,21,0,0,unknown,True,0,Thursday,20,5,0.125,"{
  ""General merchandise"": 1,
  ""Grocery"": 10,
  ""Pet supplies"": 0,
  ""Restaurant"": 10,
  ""Retail store"": 0
}",Moderate
2019-09-20,DNK,1,1,0,2019-09-20,2019-09-20,14659,0,0,0,1,0,16.192,1,16.224,16.256,16.192,android,0,0,1,unknown,True,0,Saturday,64,55,7.409,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-20,DNK,3,2,1,2019-12-27,2020-07-30,14660,0,0,0,3,0,72.864,3,19.266,26.416,24.288,ios,3,0,0,unknown,False,20,Tuesday,108,108,0.516,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-20,FIN,1,1,0,2019-09-20,2019-09-20,14661,0,0,0,1,0,26.312,1,26.364,26.416,26.312,ios,1,0,0,unknown,False,5,Monday,64,55,5.743,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-20,DNK,3,3,0,2019-09-20,2019-12-08,14662,0,2,0,1,0,102.212,1,25.35,46.736,34.408,web,2,1,0,unknown,True,23,Tuesday,40,40,4.686,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-20,DNK,1,1,0,2019-09-20,2019-09-20,14663,0,0,0,1,0,56.672,1,56.784,56.896,56.672,android,0,0,1,unknown,False,6,Monday,64,55,4.833,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-20,DNK,1,1,0,2019-09-20,2019-09-20,14664,0,0,0,1,0,25.3,1,25.35,25.4,25.3,web,0,1,0,unknown,True,11,Tuesday,64,55,0.26,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-20,DNK,1,1,0,2019-09-20,2019-09-20,14665,0,0,0,1,0,45.54,1,45.63,45.72,45.54,web,0,1,0,unknown,True,6,Saturday,64,55,2.248,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-20,DNK,1,1,0,2019-09-20,2019-09-20,14666,0,0,0,1,0,32.384,1,32.448,32.512,32.384,ios,1,0,0,unknown,False,11,Sunday,64,55,8.157,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-20,FIN,1,1,0,2019-09-20,2019-09-20,14667,0,0,0,1,0,31.372,1,31.434,31.496,31.372,web,0,1,0,unknown,True,21,Sunday,64,55,9.437,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-20,GRC,52,52,0,2019-09-22,2020-08-14,14670,0,20,23,9,0,464.508,9,6.084,18.288,9.108,ios,52,0,0,unknown,True,4,Tuesday,6,2,7.994,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 26,
  ""Retail store"": 26
}",Frequent
2019-09-20,FIN,4,4,0,2019-09-20,2019-11-03,14671,0,3,0,1,0,93.104,2,16.224,40.64,23.276,ios,4,0,0,unknown,True,17,Sunday,15,20,3.712,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 4,
  ""Retail store"": 0
}",Moderate
2019-09-20,FIN,1,1,0,2019-10-04,2019-10-04,14672,0,0,0,1,0,39.468,1,39.546,39.624,39.468,ios,1,0,0,unknown,False,18,Sunday,64,55,7.132,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-20,DNK,7,7,0,2019-09-20,2020-06-14,14677,0,3,0,4,0,309.672,6,24.336,64.008,44.528,web,0,4,3,unknown,True,10,Tuesday,45,39,0.667,"{
  ""General merchandise"": 1,
  ""Grocery"": 3,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-20,DNK,11,11,0,2019-09-25,2019-12-05,14679,0,2,0,9,0,354.2,4,17.238,93.472,32.384,ios,11,0,0,unknown,True,21,Wednesday,7,7,3.967,"{
  ""General merchandise"": 1,
  ""Grocery"": 5,
  ""Pet supplies"": 0,
  ""Restaurant"": 5,
  ""Retail store"": 0
}",Frequent
2019-09-20,FIN,7,7,0,2019-09-23,2020-07-18,14681,0,3,0,4,0,220.616,3,19.266,45.72,31.372,android,0,0,7,unknown,False,8,Tuesday,50,22,11.733,"{
  ""General merchandise"": 1,
  ""Grocery"": 3,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-20,DNK,1,0,1,2019-09-20,2019-09-20,14683,0,0,0,1,0,28.336,1,28.392,28.448,28.336,ios,1,0,0,unknown,False,14,Monday,64,55,3.875,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-20,FIN,2,2,0,2019-09-20,2020-08-29,14684,0,1,0,1,0,49.588,2,21.294,28.448,24.288,ios,2,0,0,unknown,True,19,Sunday,344,344,8.094,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Infrequent
2019-09-20,DNK,7,7,0,2019-09-20,2019-11-26,14685,0,1,0,6,0,333.96,5,25.35,91.44,47.564,ios,7,0,0,unknown,True,22,Friday,11,8,6.247,"{
  ""General merchandise"": 1,
  ""Grocery"": 3,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Moderate
2019-09-20,FIN,1,0,1,2020-08-23,2020-08-23,14686,0,0,0,1,0,33.396,1,33.462,33.528,33.396,android,0,0,1,unknown,False,6,Saturday,64,55,10.839,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 1,
  ""Retail store"": 0
}",Infrequent
2019-09-20,DNK,4,3,1,2019-11-30,2020-09-18,14687,0,1,0,3,0,105.248,4,20.28,33.528,26.312,ios,4,0,0,unknown,False,5,Wednesday,98,95,2.502,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 4,
  ""Retail store"": 0
}",Infrequent
2019-09-20,DNK,7,2,5,2019-09-20,2020-08-17,14689,0,3,0,4,0,139.656,5,11.154,44.704,20.24,ios,7,0,0,unknown,False,15,Sunday,55,13,6.38,"{
  ""General merchandise"": 1,
  ""Grocery"": 3,
  ""Pet supplies"": 0,
  ""Restaurant"": 3,
  ""Retail store"": 0
}",Infrequent
2019-09-20,FIN,2,2,0,2019-09-21,2019-11-29,14690,0,0,0,2,0,44.528,2,20.28,24.384,22.264,android,0,0,2,unknown,False,19,Sunday,69,69,10.234,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Infrequent
2019-09-20,DNK,39,39,0,2019-09-23,2020-10-15,14691,0,2,4,33,0,716.496,8,15.21,29.464,18.216,android,0,0,39,unknown,True,4,Tuesday,10,5,8.588,"{
  ""General merchandise"": 0,
  ""Grocery"": 19,
  ""Pet supplies"": 1,
  ""Restaurant"": 19,
  ""Retail store"": 0
}",Moderate
2019-09-20,DNK,2,2,0,2020-04-12,2020-04-24,14693,0,1,0,1,0,74.888,1,35.49,39.624,37.444,ios,2,0,0,unknown,False,21,Saturday,12,12,9.768,"{
  ""General merchandise"": 0,
  ""Grocery"": 0,
  ""Pet supplies"": 0,
  ""Restaurant"": 2,
  ""Retail store"": 0
}",Moderate
